fecha_hora,temp_rtc,temp_dht_raw,temp_dht_cal,hum_dht_raw,hum_dht_cal,vel_viento_kmh,direccion_viento,valor_adc_veleta,lluvia_mm,lluvia_actual_mm,luminosidad_lux,radiacion_solar_wm2,cobertura_nubes_octas,condicion_climatica
2025-03-06 10:13:35,31.5,17.7,17.13,66.2,83.75,9.31,NO,1290,0,0,65536,517.73,3.78,Despejado
2025-03-06 10:18:36,27.75,16.3,16.07,72,91.64,20.67,NO,1300,0,0,65536,517.73,4.29,Nublado
2025-03-06 10:23:36,25,16.7,16.37,72.7,92.59,14.9,NO,1297,0,0,65536,517.73,4.38,Nublado
2025-03-06 10:28:36,26,18,17.36,67.3,85.25,13.18,Desconocido,0,0,0,65536,517.73,3.97,Nublado
2025-03-06 10:33:36,26.5,17.4,16.9,68.5,86.88,13.37,NO,1286,0,0,65536,517.73,4.09,Nublado
2025-03-06 10:38:37,25.5,16.7,16.37,70.9,90.14,13.74,NO,1312,0,0,65536,517.73,4.31,Nublado
2025-03-06 10:43:37,25,17.7,17.13,66.4,84.02,14.81,NO,1315,0,0,65536,517.73,3.97,Despejado
2025-03-06 10:48:37,26,18.4,17.66,66.3,83.89,0,NO,1280,0,0,65536,517.73,3.98,Despejado
2025-03-06 10:53:38,28.75,19.7,18.65,63,79.4,13.52,NO,1278,0,0,65536,517.73,3.74,Despejado
2025-03-06 10:58:38,30.75,17.4,16.9,67,84.84,24.12,NO,1296,0,0,65536,517.73,4.08,Despejado
2025-03-06 11:03:38,28.5,17.8,17.21,65.7,83.07,8.39,O,1747,0,0,65536,517.73,3.99,Despejado
2025-03-06 11:08:39,28.5,17.7,17.13,66.1,83.62,20.19,NO,1297,0,0,65536,517.73,4.04,Despejado
2025-03-06 11:13:40,28,18.3,17.59,65.1,82.26,6.02,NO,1290,0,0,65536,517.73,3.97,Despejado
2025-03-06 11:18:40,30,19.1,18.2,63.5,80.08,0,NO,1314,0,0,65536,517.73,3.86,Despejado
2025-03-06 11:23:40,30.5,19.6,18.58,60.4,75.86,9.5,NO,1306,0,0,65536,517.73,3.61,Despejado
2025-03-06 11:28:41,30,18.5,17.74,67.2,85.11,0,NO,1286,0,0,65536,517.73,4.18,Nublado
2025-03-06 11:33:41,28.75,18.4,17.66,64.5,81.44,5.01,E,4095,0,0,65536,517.73,3.97,Despejado
2025-03-06 11:38:41,27.5,18.6,17.82,63.7,80.35,1.78,SO,1776,0,0,65536,517.73,3.91,Despejado
2025-03-06 11:43:42,27,17.8,17.21,64.6,81.58,11.33,NO,1310,0,0,65536,517.73,3.99,Despejado
2025-03-06 11:48:42,26,18,17.36,65.3,82.53,6.13,E,4095,0,0,65536,517.73,4.05,Despejado
2025-03-06 11:53:43,25,17.3,16.83,68.1,86.34,5.83,NO,1310,0,0,65536,517.73,4.28,Nublado
2025-03-06 11:58:43,25,18,17.36,67.2,85.11,7.76,SO,1770,0,0,65536,517.73,4.21,Nublado
2025-03-06 12:03:43,25.5,18.1,17.44,65.3,82.53,12.15,NO,1281,0,0,65536,517.73,4.05,Despejado
2025-03-06 12:08:44,25.75,17.5,16.98,68,86.2,11.19,NO,1282,0,0,65536,517.73,4.27,Nublado
2025-03-06 12:13:44,25,17,16.6,70.2,89.19,12.01,NO,1283,0,0,65536,517.73,4.45,Nublado
2025-03-06 12:18:44,24.25,17,16.6,70.1,89.06,11.41,NO,1289,0,0,65536,517.73,4.44,Nublado
2025-03-06 12:23:45,24,17,16.6,69.6,88.38,15.74,NO,1306,0,0,65536,517.73,4.39,Nublado
2025-03-06 12:28:45,23.75,17.5,16.98,68.2,86.47,9.59,SO,1754,0,0,65536,517.73,4.27,Nublado
2025-03-06 12:33:45,24,18.3,17.59,65.8,83.21,1.21,SO,1760,0,0,65536,517.73,4.06,Despejado
2025-03-06 12:38:46,24.75,18.7,17.89,63.6,80.22,3.64,E,4095,0,0,65536,517.73,3.87,Despejado
2025-03-06 12:43:46,25.5,18.7,17.89,62.2,78.31,6.18,SO,1783,0,0,65536,517.73,3.75,Despejado
2025-03-06 12:48:46,26.25,18.9,18.04,61.3,77.09,0,NO,1279,0,0,65536,517.73,3.66,Despejado
2025-03-06 12:53:47,27,19.2,18.27,61.1,76.82,0,E,4095,0,0,65536,517.73,3.63,Despejado
2025-03-06 12:58:47,27,18.7,17.89,61.4,77.22,1.73,E,4095,0,0,65536,517.73,3.64,Despejado
2025-03-06 13:03:47,26.75,18.6,17.82,63.1,79.54,7.91,SO,1777,0,0,65536,517.73,3.76,Despejado
2025-03-06 13:08:48,26.25,18,17.36,68.7,87.15,18.49,NO,1299,0,0,65536,517.73,4.2,Nublado
2025-03-06 13:13:48,25.25,17.9,17.28,70.2,89.19,13.02,NO,1311,0,0,65536,517.73,4.3,Nublado
2025-03-06 13:18:48,24.75,18.1,17.44,66.1,83.62,9.06,SO,1760,0,0,65536,517.73,3.94,Despejado
2025-03-06 13:23:49,24.75,17.7,17.13,69,87.56,5.5,SO,1759,0,0,65536,517.73,4.15,Nublado
2025-03-06 13:28:49,24.75,17.2,16.75,68.6,87.02,10.11,SO,1767,0,0,65536,517.73,4.09,Nublado
2025-03-06 13:33:49,24.5,17.2,16.75,69.7,88.51,0,NO,1286,0,0,65536,517.73,4.16,Nublado
2025-03-06 13:38:50,24,17,16.6,72.9,92.86,5.83,S,2594,0,0,65536,517.73,4.39,Nublado
2025-03-06 13:43:50,23.5,17.5,16.98,72.4,92.18,1.11,SE,3031,0,0,65536,517.73,4.31,Nublado
2025-03-06 13:48:50,23.5,17.4,16.9,69.8,88.65,0,SO,1782,0,0,65536,517.73,4.06,Nublado
2025-03-06 13:53:51,23.5,17.2,16.75,65.3,82.53,2.5,NO,1278,0,0,65536,517.73,3.66,Despejado
2025-03-06 13:58:51,23.75,17.5,16.98,64.8,81.85,0,NO,1285,0,0,65536,517.73,3.58,Despejado
2025-03-06 14:03:51,24.25,17.2,16.75,62.7,78.99,12.96,O,1718,0,0,65536,517.73,3.37,Despejado
2025-03-06 14:08:52,23.75,16.7,16.37,66.1,83.62,8.87,NO,1298,0,0,65536,517.73,3.6,Despejado
2025-03-06 14:13:52,23,16.7,16.37,65.1,82.26,6.02,NO,1286,0,0,65536,517.73,3.47,Despejado
2025-03-06 14:18:52,22.75,16.9,16.52,66.5,84.16,5.53,SO,1762,0,0,65536,517.73,3.53,Despejado
2025-03-06 14:23:53,22.25,16.2,15.99,71,90.28,20.15,NO,1282,0,0,65536,517.73,3.84,Nublado
2025-03-06 14:28:53,21.5,16.6,16.3,68.3,86.61,0,NO,1283,0,0,65536,517.73,3.57,Nublado
2025-03-06 14:33:53,21.75,16.9,16.52,65.5,82.8,3.93,NO,1289,0,0,65536,517.73,3.28,Despejado
2025-03-06 14:38:54,22,17,16.6,63.2,79.67,3.18,Desconocido,0,0,0,65536,517.73,3.02,Despejado
2025-03-06 14:43:54,22,16.7,16.37,65.5,82.8,0,NO,1299,0,0,65536,517.73,3.14,Despejado
2025-03-06 14:48:54,21.75,16.6,16.3,68,86.2,13.93,NO,1295,0,0,65536,517.73,3.27,Nublado
2025-03-06 14:53:55,21,16,15.84,71,90.28,20.86,NO,1291,0,0,65536,517.73,3.44,Nublado
2025-03-06 14:58:55,20.25,15.9,15.76,71.8,91.37,12.67,NO,1266,0,0,65536,517.73,3.42,Nublado
2025-03-06 15:03:55,19.75,15.8,15.69,73.7,93.95,12.24,NO,1281,0,0,65536,517.73,3.48,Nublado
2025-03-06 15:08:56,19.5,15.7,15.61,73.7,93.95,9.55,NO,1264,0,0,65536,517.73,3.39,Nublado
2025-03-06 15:13:56,19.5,15.8,15.69,74,94.36,18.54,NO,1280,0,0,65536,517.73,3.31,Nublado
2025-03-06 15:18:56,19.25,15.9,15.76,74.6,95.18,0,NO,1284,0,0,65536,517.73,3.25,Nublado
2025-03-06 15:23:57,19,15.8,15.69,74.9,95.58,12.6,NO,1329,0,0,65536,517.73,3.15,Nublado
2025-03-06 15:28:57,19,15.5,15.46,76.1,97.22,7.6,NO,1289,0,0,65536,517.73,3.12,Nublado
2025-03-06 15:33:57,18.5,15.5,15.46,76.6,97.9,13.56,NO,1286,0,0,16003,126.42,6.69,Nublado
2025-03-06 15:38:58,18.25,15.2,15.23,78.5,100,12.24,NO,1295,0,0,65536,517.73,3.01,Nublado
2025-03-06 15:43:58,18,15.5,15.46,77.6,99.26,5.36,NO,1275,0,0,65536,517.73,2.8,Nublado
2025-03-06 15:48:58,18.25,15.7,15.61,76.5,97.76,18.12,NO,1296,0,0,65536,517.73,2.54,Nublado
2025-03-06 15:53:59,18.5,15.8,15.69,76.2,97.35,11.64,NO,1292,0,0,65536,517.73,2.33,Nublado
2025-03-06 15:58:59,18.75,15.5,15.46,76.6,97.9,14.32,NO,1299,0,0,65536,517.73,2.27,Nublado
2025-03-06 16:03:59,18.5,15.2,15.23,77.6,99.26,11.7,NO,1296,0,0,65536,517.73,2.36,Nublado
2025-03-06 16:09:00,18,15.2,15.23,77.6,99.26,13.55,NO,1277,0,0,14252,112.59,6.6,Nublado
2025-03-06 16:14:00,17.5,15.1,15.16,78.4,100,15.17,NO,1293,0,0,8233,65.04,7.18,Nublado
2025-03-06 16:19:00,17.25,15.1,15.16,78.5,100,8.28,NO,1297,0,0,5177,40.9,7.46,Nublado
2025-03-06 16:24:01,16.75,14.8,14.93,80.2,100,11.33,NO,1275,0,0,3242,25.61,7.65,Nublado
2025-03-06 16:29:01,16,14.7,14.85,81,100,10.51,NO,1270,0,0,4333,34.23,7.5,Nublado
2025-03-06 16:34:01,15.75,14.7,14.85,80.7,100,9.24,NO,1305,0,0,3528,27.87,7.57,Nublado
2025-03-06 16:39:02,15.25,14.7,14.85,81.2,100,4.68,NO,1282,0,0,2986,23.59,7.62,Nublado
2025-03-06 16:44:02,15,14.5,14.7,82,100,2.16,NO,1291,0,0,2500,19.75,7.66,Nublado
2025-03-06 16:49:02,14.5,14.4,14.62,83.5,100,5.01,NO,1295,0,0,1984,15.67,7.71,Nublado
2025-03-06 16:54:03,14,14.1,14.4,84.1,100,5.5,NO,1266,0,0,1820,14.38,7.72,Nublado
2025-03-06 16:59:03,13.75,14.1,14.4,85.1,100,4.68,NO,1275,0,0,1528,12.07,7.74,Nublado
2025-03-06 17:04:03,13.5,14,14.32,86.5,100,0,NO,1263,0,0,1409,11.13,7.74,Nublado
2025-03-06 17:09:04,13.25,13.8,14.17,87.2,100,0,NO,1274,0,0,1300,10.27,7.74,Nublado
2025-03-06 17:14:04,13.25,13.8,14.17,87.5,100,0,NO,1293,0,0,1169,9.24,7.74,Nublado
2025-03-06 17:19:05,13,13.6,14.02,87.6,100,0,NO,1293,0.643,0,1236,9.76,7.69,Lluvia
2025-03-06 17:24:05,13,13.6,14.02,88.3,100,0,NO,1290,1.286,0,1293,10.21,7.63,Lluvia
2025-03-06 17:29:05,13,13.5,13.94,88.9,100,0,NO,1275,1.286,0,1312,10.36,7.57,Lluvia
2025-03-06 17:34:06,13,13.4,13.86,89,100,5.29,NO,1265,1.286,0,1387,10.96,7.46,Lluvia
2025-03-06 17:39:06,12.75,13.3,13.79,88.4,100,2.14,NO,1275,1.286,0,1469,11.61,7.29,Nublado
2025-03-06 17:44:06,12.75,13.3,13.79,87.6,100,1.73,NO,1213,1.286,0,1298,10.25,7.18,Nublado
2025-03-06 17:49:07,12.5,13.2,13.71,86.1,100,5.83,NO,1280,1.286,0,995,7.86,7.08,Nublado
2025-03-06 17:54:07,12.5,13.3,13.79,86.2,100,0,NO,1279,1.286,0,642,5.07,6.91,Nublado
2025-03-06 17:59:07,12.5,13.2,13.71,86.2,100,0,NO,1280,1.286,0,371,2.93,4.24,Nublado
2025-03-06 18:04:08,12.25,13.2,13.71,86.2,100,0,NO,1296,1.286,0,272,2.15,2.4,Nublado
2025-03-06 18:09:08,12.25,13.2,13.71,86.7,100,0,NO,1291,1.286,0,184,1.45,2.4,Nublado
2025-03-06 18:14:09,12.25,13.2,13.71,87.4,100,0,NO,1264,1.286,0,87,0.69,2.4,Nublado
2025-03-06 18:19:09,12.25,13.2,13.71,87.8,100,0,NO,1255,1.286,0,27,0.21,2.4,Nublado
2025-03-06 18:24:10,12.25,13.2,13.71,88.4,100,0,NO,1293,1.286,0,5,0.04,2.4,Nublado
2025-03-06 18:29:10,12.25,13.2,13.71,88.8,100,0,NO,1302,1.286,0,2,0.02,2.4,Nublado
2025-03-06 18:34:10,12.25,13.2,13.71,88.5,100,0,NO,1261,1.286,0,1,0.01,2.4,Nublado
2025-03-06 18:39:11,12.25,13.2,13.71,88.7,100,0,NO,1271,1.286,0,1,0.01,2.4,Nublado
2025-03-06 18:44:11,12.5,13.1,13.64,88.6,100,0,NO,1281,1.286,0,1,0.01,2.4,Nublado
2025-03-06 18:49:11,12.25,13.2,13.71,88.8,100,0,NO,1323,1.286,0,1,0.01,2.4,Nublado
2025-03-06 18:54:12,12.25,13.1,13.64,88.3,100,0,NO,1287,1.286,0,1,0.01,2.4,Nublado
2025-03-06 18:59:12,12.25,13.3,13.79,88.7,100,0,NO,1296,1.286,0,1,0.01,2.4,Nublado
2025-03-06 19:04:12,12.25,13.3,13.79,88.3,100,0,NO,1310,1.286,0,1,0.01,2.4,Nublado
2025-03-06 19:09:13,12.25,13.3,13.79,88.8,100,0,NO,1297,1.286,0,1,0.01,2.4,Nublado
2025-03-06 19:14:13,12.25,13.3,13.79,88.9,100,0,NO,1261,1.286,0,1,0.01,2.4,Nublado
2025-03-06 19:19:13,12.25,13.3,13.79,89.4,100,0,NO,1264,1.286,0,1,0.01,2.4,Nublado
2025-03-06 19:24:14,12.5,13.3,13.79,89.7,100,0,NO,1310,1.286,0,1,0.01,2.4,Nublado
2025-03-06 19:29:14,12.25,13.3,13.79,89.6,100,0,NO,1302,1.286,0,1,0.01,2.4,Nublado
2025-03-06 19:34:14,12.25,13.2,13.71,89.6,100,0,NO,1262,1.286,0,1,0.01,2.4,Nublado
2025-03-06 19:39:15,12.25,13.2,13.71,89.7,100,0,NO,1285,1.286,0,1,0.01,2.4,Nublado
2025-03-06 19:44:15,12.25,13.1,13.64,89.9,100,0,NO,1264,1.286,0,1,0.01,2.4,Nublado
2025-03-06 19:49:15,12.25,13,13.56,90,100,0,NO,1283,1.286,0,1,0.01,2.4,Nublado
2025-03-06 19:54:16,12.25,13,13.56,89.3,100,0,NO,1290,1.286,0,1,0.01,2.4,Nublado
2025-03-06 19:59:16,12.25,13,13.56,89.1,100,0,NO,1269,1.286,0,0,0,2.4,Nublado
2025-03-06 20:04:16,12,13,13.56,89.3,100,0,NO,1294,1.286,0,0,0,2.4,Nublado
2025-03-06 20:09:17,12.25,13.1,13.64,89.6,100,0,NO,1252,1.286,0,0,0,2.4,Nublado
2025-03-06 20:14:17,12.25,13.1,13.64,89.9,100,0,NO,1342,1.286,0,0,0,2.4,Nublado
2025-03-06 20:19:17,12.25,13.1,13.64,90,100,0,NO,1279,1.286,0,0,0,2.4,Nublado
2025-03-06 20:24:18,12.25,13.2,13.71,90.1,100,0,NO,1294,1.286,0,0,0,2.4,Nublado
2025-03-06 20:29:18,12.25,13.2,13.71,90.1,100,0,NO,1273,1.286,0,0,0,2.4,Nublado
2025-03-06 20:34:18,12.5,13.2,13.71,90,100,0,NO,1286,1.286,0,0,0,2.4,Nublado
2025-03-06 20:39:19,12.5,13.2,13.71,89.9,100,0,NO,1287,1.286,0,0,0,2.4,Nublado
2025-03-06 20:44:19,12.25,13.2,13.71,89.6,100,0,NO,1296,1.286,0,0,0,2.4,Nublado
2025-03-06 20:49:19,12.5,13.2,13.71,89.6,100,0,NO,1261,1.286,0,0,0,2.4,Nublado
2025-03-06 20:54:20,12.5,13.2,13.71,89.3,100,0,NO,1308,1.286,0,0,0,2.4,Nublado
2025-03-06 20:59:20,12.25,13.3,13.79,89.6,100,0,NO,1290,1.286,0,0,0,2.4,Nublado
2025-03-06 21:04:20,12.5,13.3,13.79,89.3,100,0,NO,1269,1.286,0,0,0,2.4,Nublado
2025-03-06 21:09:21,12.5,13.4,13.86,88.6,100,0,NO,1290,1.286,0,0,0,2.4,Nublado
2025-03-06 21:14:21,12.5,13.6,14.02,88.5,100,0,NO,1282,1.286,0,0,0,2.4,Nublado
2025-03-06 21:19:21,12.5,13.6,14.02,88.3,100,0,NO,1273,1.286,0,0,0,2.4,Nublado
2025-03-06 21:24:22,12.75,13.5,13.94,88.7,100,0,NO,1305,1.286,0,0,0,2.4,Nublado
2025-03-06 21:29:22,12.5,13.4,13.86,89.1,100,0,NO,1312,1.286,0,0,0,2.4,Nublado
2025-03-06 21:34:22,12.5,13.4,13.86,89.1,100,0,NO,1295,1.286,0,0,0,2.4,Nublado
2025-03-06 21:39:22,12.5,13.5,13.94,89.4,100,0,NO,1266,1.286,0,0,0,2.4,Nublado
2025-03-06 21:44:23,12.75,13.5,13.94,89.2,100,0,NO,1277,1.286,0,0,0,2.4,Nublado
2025-03-06 21:49:23,12.5,13.4,13.86,89.2,100,0,NO,1274,1.286,0,0,0,2.4,Nublado
2025-03-06 21:54:23,12.75,13.5,13.94,89,100,0,NO,1293,1.286,0,0,0,2.4,Nublado
2025-03-06 21:59:24,12.75,13.5,13.94,88.6,100,0,NO,1267,1.286,0,0,0,2.4,Nublado
2025-03-06 22:04:24,12.5,13.6,14.02,88.9,100,0,NO,1307,1.286,0,0,0,2.4,Nublado
2025-03-06 22:09:24,12.75,13.6,14.02,88.6,100,0,NO,1268,1.286,0,0,0,2.4,Nublado
2025-03-06 22:14:25,12.5,13.6,14.02,88.7,100,0,NO,1293,1.286,0,0,0,2.4,Nublado
2025-03-06 22:19:25,12.5,13.5,13.94,88.9,100,0,NO,1302,1.286,0,0,0,2.4,Nublado
2025-03-06 22:24:25,12.75,13.4,13.86,89.1,100,0,NO,1290,1.286,0,0,0,2.4,Nublado
2025-03-06 22:29:26,12.75,13.5,13.94,89.5,100,0,NO,1263,1.286,0,0,0,2.4,Nublado
2025-03-06 22:34:26,12.75,13.5,13.94,89.6,100,0,NO,1323,1.286,0,0,0,2.4,Nublado
2025-03-06 22:39:26,12.75,13.4,13.86,89.6,100,0,NO,1282,1.286,0,0,0,2.4,Nublado
2025-03-06 22:44:27,12.5,13.4,13.86,89.6,100,0,NO,1296,1.286,0,0,0,2.4,Nublado
2025-03-06 22:49:27,12.5,13.4,13.86,89.4,100,0,NO,1301,1.286,0,0,0,2.4,Nublado
2025-03-06 22:54:27,12.5,13.3,13.79,89.8,100,0,NO,1302,1.286,0,0,0,2.4,Nublado
2025-03-06 22:59:28,12.5,13.3,13.79,90.1,100,0,NO,1270,1.286,0,0,0,2.4,Nublado
2025-03-06 23:04:28,12.5,13.3,13.79,90.3,100,0,NO,1296,1.286,0,0,0,2.4,Nublado
2025-03-06 23:09:28,12.5,13.2,13.71,90.4,100,0,NO,1277,1.286,0,0,0,2.4,Nublado
2025-03-06 23:14:29,12.25,13.1,13.64,90.8,100,0,NO,1282,1.286,0,0,0,2.4,Nublado
2025-03-06 23:19:29,12.25,13.1,13.64,90.6,100,0,NO,1271,1.286,0,0,0,2.4,Nublado
2025-03-06 23:24:29,12.25,13,13.56,90.5,100,0,NO,1285,1.286,0,0,0,2.4,Nublado
2025-03-06 23:29:30,12,12.9,13.48,90.9,100,0,NO,1277,1.286,0,0,0,2.4,Nublado
2025-03-06 23:34:30,12,12.9,13.48,90.9,100,0,NO,1287,1.286,0,0,0,2.4,Nublado
2025-03-06 23:39:30,12,12.8,13.41,91.1,100,0,NO,1235,1.286,0,0,0,2.4,Nublado
2025-03-06 23:44:31,12,12.6,13.26,91.4,100,0,NO,1351,1.286,0,0,0,2.4,Nublado
2025-03-06 23:49:31,12,12.6,13.26,91.8,100,0,NO,1263,1.286,0,0,0,2.4,Nublado
2025-03-06 23:54:31,12,12.6,13.26,91.8,100,0,NO,1282,1.286,0,0,0,2.4,Nublado
2025-03-06 23:59:32,12,12.6,13.26,91.8,100,0,NO,1279,1.286,0,0,0,2.4,Nublado
2025-03-07 00:04:32,12,12.7,13.33,92,100,0,NO,1265,0,0,0,0,2.4,Nublado
2025-03-07 00:09:32,12,12.7,13.33,91.6,100,0,NO,1250,0,0,0,0,2.4,Nublado
2025-03-07 00:14:33,12,12.7,13.33,91.4,100,0,NO,1286,0,0,0,0,2.4,Nublado
2025-03-07 00:19:33,12,12.7,13.33,91.2,100,0,NO,1328,0,0,0,0,2.4,Nublado
2025-03-07 00:24:33,12,12.7,13.33,91.2,100,0,NO,1292,0,0,0,0,2.4,Nublado
2025-03-07 00:29:34,12,12.7,13.33,91.1,100,0,NO,1307,0,0,0,0,2.4,Nublado
2025-03-07 00:34:34,12,12.8,13.41,90.8,100,0,NO,1231,0,0,0,0,2.4,Nublado
2025-03-07 00:39:34,12,12.8,13.41,90.7,100,0,NO,1288,0,0,0,0,2.4,Nublado
2025-03-07 00:44:35,12,12.8,13.41,90.6,100,0,NO,1325,0,0,0,0,2.4,Nublado
2025-03-07 00:49:35,12,12.8,13.41,90.6,100,0,NO,1289,0,0,0,0,2.4,Nublado
2025-03-07 00:54:35,12,12.9,13.48,90.5,100,0,NO,1263,0,0,0,0,2.4,Nublado
2025-03-07 00:59:36,12.25,12.9,13.48,90.6,100,0,NO,1302,0,0,0,0,2.4,Nublado
2025-03-07 01:04:36,12.25,13,13.56,90.5,100,0,NO,1284,0,0,0,0,2.4,Nublado
2025-03-07 01:09:36,12.25,13,13.56,90.4,100,0,NO,1284,0,0,0,0,2.4,Nublado
2025-03-07 01:14:37,12.25,13,13.56,90.4,100,0,NO,1299,0,0,0,0,2.4,Nublado
2025-03-07 01:19:37,12.25,13,13.56,90.3,100,0,NO,1304,0,0,0,0,2.4,Nublado
2025-03-07 01:24:37,12.25,13,13.56,90.4,100,0,NO,1279,0,0,0,0,2.4,Nublado
2025-03-07 01:29:38,12.25,12.9,13.48,90.4,100,0,NO,1224,0,0,0,0,2.4,Nublado
2025-03-07 01:34:38,12.25,12.9,13.48,90.4,100,0,NO,1270,0,0,0,0,2.4,Nublado
2025-03-07 01:39:38,12.25,12.9,13.48,90.5,100,0,NO,1280,0,0,0,0,2.4,Nublado
2025-03-07 01:44:39,12.25,12.9,13.48,90.7,100,0,NO,1325,0,0,0,0,2.4,Nublado
2025-03-07 01:49:39,12.25,12.9,13.48,90.6,100,0,NO,1267,0,0,0,0,2.4,Nublado
2025-03-07 01:54:39,12,12.8,13.41,90.5,100,0,NO,1280,0,0,0,0,2.4,Nublado
2025-03-07 01:59:40,12,12.8,13.41,91.1,100,0,NO,1279,0,0,0,0,2.4,Nublado
2025-03-07 02:04:40,12,12.8,13.41,91,100,0,NO,1280,0,0,0,0,2.4,Nublado
2025-03-07 02:09:40,12,12.7,13.33,90.9,100,0,NO,1309,0,0,0,0,2.4,Nublado
2025-03-07 02:14:41,12,12.7,13.33,90.5,100,0,NO,1265,0,0,0,0,2.4,Nublado
2025-03-07 02:19:41,11.75,12.7,13.33,90.7,100,0,NO,1280,0,0,0,0,2.4,Nublado
2025-03-07 02:24:41,11.75,12.6,13.26,90.6,100,0,NO,1262,0,0,0,0,2.4,Nublado
2025-03-07 02:29:42,11.75,12.5,13.18,90.6,100,0,NO,1294,0,0,0,0,2.4,Nublado
2025-03-07 02:34:42,11.75,12.5,13.18,90.8,100,0,NO,1260,0,0,0,0,2.4,Nublado
2025-03-07 02:39:42,11.75,12.5,13.18,91,100,0,NO,1273,0,0,0,0,2.4,Nublado
2025-03-07 02:44:43,11.5,12.4,13.1,91,100,0,NO,1278,0,0,0,0,2.4,Nublado
2025-03-07 02:49:43,11.5,12.4,13.1,91.2,100,0,NO,1263,0,0,0,0,2.4,Nublado
2025-03-07 02:54:43,11.5,12.3,13.03,91.3,100,0,NO,1279,0,0,0,0,2.4,Nublado
2025-03-07 02:59:44,11.5,12.3,13.03,91.3,100,0,NO,1279,0,0,0,0,2.4,Nublado
2025-03-07 03:04:44,11.5,12.3,13.03,91.2,100,0,NO,1288,0,0,0,0,2.4,Nublado
2025-03-07 03:09:44,11.5,12.2,12.95,91,100,0,NO,1296,0,0,0,0,2.4,Nublado
2025-03-07 03:14:45,11.5,12.2,12.95,91.1,100,0,NO,1296,0,0,0,0,2.4,Nublado
2025-03-07 03:19:45,11.5,12.2,12.95,91,100,0,NO,1306,0,0,0,0,2.4,Nublado
2025-03-07 03:24:45,11.25,12.1,12.88,90.9,100,0,NO,1274,0,0,0,0,2.4,Nublado
2025-03-07 03:29:46,11.25,12.1,12.88,91,100,0,NO,1277,0,0,0,0,2.4,Nublado
2025-03-07 03:34:46,11.25,12.1,12.88,91,100,0,NO,1295,0,0,0,0,2.4,Nublado
2025-03-07 03:39:46,11.25,12.1,12.88,91,100,0,NO,1281,0,0,0,0,2.4,Nublado
2025-03-07 03:44:47,11.25,12.1,12.88,91.1,100,0,NO,1276,0,0,0,0,2.4,Nublado
2025-03-07 03:49:47,11.25,12.1,12.88,90.9,100,0,NO,1274,0,0,0,0,2.4,Nublado
2025-03-07 03:54:47,11.25,12.1,12.88,90.8,100,0,NO,1289,0,0,0,0,2.4,Nublado
2025-03-07 03:59:48,11.25,12,12.8,90.8,100,0,NO,1296,0,0,0,0,2.4,Nublado
2025-03-07 04:04:48,11.25,12,12.8,91.3,100,0,NO,1296,0,0,0,0,2.4,Nublado
2025-03-07 04:09:48,11.25,12.1,12.88,91.6,100,0,NO,1270,0,0,0,0,2.4,Nublado
2025-03-07 04:14:49,11.5,12.1,12.88,91.9,100,0,NO,1272,0,0,0,0,2.4,Nublado
2025-03-07 04:19:49,11.5,12.2,12.95,92,100,0,NO,1308,0,0,0,0,2.4,Nublado
2025-03-07 04:24:49,11.5,12.2,12.95,92,100,0,NO,1294,0,0,0,0,2.4,Nublado
2025-03-07 04:29:50,11.75,12.3,13.03,92,100,0,NO,1265,0,0,0,0,2.4,Nublado
2025-03-07 04:34:50,11.75,12.3,13.03,91.9,100,0,NO,1300,0,0,0,0,2.4,Nublado
2025-03-07 04:39:50,11.75,12.3,13.03,91.8,100,0,NO,1295,0,0,0,0,2.4,Nublado
2025-03-07 04:44:51,11.75,12.3,13.03,91.6,100,0,NO,1277,0,0,0,0,2.4,Nublado
2025-03-07 04:49:51,11.75,12.3,13.03,91.5,100,0,NO,1258,0,0,0,0,2.4,Nublado
2025-03-07 04:54:51,11.75,12.2,12.95,90.9,100,0,NO,1289,0,0,0,0,2.4,Nublado
2025-03-07 04:59:52,11.5,12,12.8,90.4,100,0,NO,1295,0,0,0,0,2.4,Nublado
2025-03-07 05:04:52,11.5,12,12.8,90.4,100,0,NO,1291,0,0,0,0,2.4,Nublado
2025-03-07 05:09:52,11.25,12,12.8,90.4,100,0,NO,1273,0,0,0,0,2.4,Nublado
2025-03-07 05:14:53,11.25,12,12.8,90.3,100,0,NO,1289,0,0,0,0,2.4,Nublado
2025-03-07 05:19:53,11.25,12.1,12.88,90.2,100,0,NO,1344,0,0,0,0,2.4,Nublado
2025-03-07 05:24:53,11.25,12.1,12.88,89.8,100,0,NO,1271,0,0,0,0,2.4,Nublado
2025-03-07 05:29:54,11.25,12.1,12.88,89.7,100,0,NO,1271,0,0,0,0,2.4,Nublado
2025-03-07 05:34:54,11.25,12.1,12.88,89.9,100,0,NO,1279,0,0,0,0,2.4,Nublado
2025-03-07 05:39:54,11.25,12.1,12.88,90,100,0,NO,1296,0,0,0,0,2.4,Nublado
2025-03-07 05:44:55,11.25,12.1,12.88,90.1,100,0,NO,1296,0,0,1,0.01,2.4,Nublado
2025-03-07 05:49:55,11.25,12.2,12.95,89.5,100,0,NO,1290,0,0,2,0.02,2.4,Nublado
2025-03-07 05:54:55,11.5,12.3,13.03,89.4,100,0,NO,1280,0,0,9,0.07,2.4,Nublado
